Postcode,predicted_clv_3y,allocated_marketing_budget,municipality,id,postal_code,total_population,male,female,age_0_15,age_15_25,age_25_45,age_45_65,age_65_plus,dutch_background,western_migration_background,non_western_migration_background,total_households,single_person_households,multi_person_no_children,single_parent_households,two_parent_households,household_size,total_housing_stock,built_before_1945,built_1945_1965,built_1965_1975,built_1975_1985,built_1985_1995,built_1995_2005,built_2005_2015,built_2015_later,multi_family_dwelling,owner_occupied,rental,housing_corporation_rental,not_occupied,woz_property_value,benefits_under_retirement_age,extra_metric_1,extra_metric_2,ppi_level,cbs_new_ppi
3297,162834.0,8284.0,Hoeksche Waard,1005.0,3297.0,7115.0,0.49191848208011246,0.5087842586085735,0.1510892480674631,0.10470836261419536,0.22206605762473647,0.27055516514406186,0.2522839072382291,0.9985945186226283,0.0014054813773717498,0.0,0.4258608573436402,0.297029702970297,0.3465346534653465,0.0594059405940594,0.29372937293729373,2.3,3160.0,0.060126582278481014,0.16930379746835442,0.25158227848101267,0.08069620253164557,0.10443037974683544,0.13765822784810128,0.14715189873417722,0.05063291139240506,0.1930379746835443,60.0,40.0,0.3338607594936709,0.02689873417721519,244.0,0.06184118060435699,0.11904427266338721,0.0005621925509487,1.0,1.038637002426917
3067,160734.0,8177.0,Rotterdam,880.0,3067.0,21025.0,0.47253269916765755,0.5274673008323425,0.12889417360285374,0.12294887039239001,0.26920332936979785,0.25802615933412604,0.22092746730083235,0.9980975029726517,0.0004756242568370987,0.001426872770511296,0.5507728894173602,0.5289291882556131,0.21157167530224524,0.09844559585492228,0.15241796200345423,1.8,11245.0,0.004446420631391729,0.11071587372165406,0.3272565584704313,0.303245887060916,0.16362827923521564,0.046242774566473986,0.03868385949310805,0.005335704757670075,0.7638950644730992,40.0,60.0,0.4886616273899511,0.040017785682525564,189.0,0.11224732461355529,0.15681331747919144,4.756242568370987e-05,2.0,0.35675059201850345
3161,158722.0,8074.0,Albrandswaard,932.0,3161.0,8665.0,0.47951529140219273,0.5204847085978073,0.15983843046739757,0.0946335833814195,0.22792844777841892,0.2873629544143104,0.23023658395845356,0.9976918638199653,0.001154068090017311,0.001154068090017311,0.44950952106174263,0.3286264441591784,0.3157894736842105,0.06546854942233633,0.2862644415917843,2.2,3985.0,0.09786700125470514,0.2107904642409034,0.13676286072772897,0.2572145545796738,0.07528230865746549,0.026348808030112924,0.12797992471769135,0.06649937264742785,0.205771643663739,70.0,30.0,0.2245922208281054,0.04015056461731493,308.0,0.044431621465666475,0.10859780727062897,0.0004616272360069244,1.0,1.1799535856152834
3065,157355.0,8005.0,Rotterdam,878.0,3065.0,8300.0,0.491566265060241,0.5084337349397591,0.14759036144578314,0.15060240963855423,0.2,0.3373493975903614,0.1644578313253012,0.9963855421686747,0.0012048192771084338,0.0024096385542168677,0.43734939759036146,0.31129476584022037,0.29338842975206614,0.081267217630854,0.3085399449035813,2.3,3500.0,0.03142857142857143,0.007142857142857143,0.0,0.002857142857142857,0.7328571428571429,0.17857142857142858,0.03857142857142857,0.007142857142857143,0.35,60.0,40.0,0.24285714285714285,0.024285714285714285,420.0,0.04397590361445783,0.23867469879518072,0.00024096385542168674,4.0,1.227745835870646
3233,149960.0,7629.0,Voorne aan Zee,970.0,3233.0,7765.0,0.4971023824855119,0.5028976175144881,0.1390856406954282,0.09465550547327753,0.1828718609143593,0.30972311654861556,0.2736638763683194,0.9987121699935608,0.00128783000643915,0.0,0.4468770122343851,0.30835734870317005,0.3631123919308357,0.06051873198847262,0.2680115273775216,2.2,3625.0,0.16137931034482758,0.15586206896551724,0.17379310344827587,0.12,0.06896551724137931,0.16275862068965516,0.1296551724137931,0.027586206896551724,0.2013793103448276,70.0,30.0,0.05517241379310345,0.05241379310344828,374.0,0.044430135222150675,0.09092079845460399,0.00051513200257566,4.0,1.2896864043665128
3068,143407.0,7295.0,Rotterdam,881.0,3068.0,22860.0,0.47331583552055995,0.5266841644794401,0.1594488188976378,0.1052055993000875,0.2399387576552931,0.260498687664042,0.23490813648293962,0.9982502187226596,0.0004374453193350831,0.0013123359580052493,0.47200349956255466,0.42771084337349397,0.22289156626506024,0.11723818350324375,0.22706209453197404,2.1,10770.0,0.0,0.0,0.5868152274837511,0.3319405756731662,0.04131847725162489,0.02460538532961931,0.013463324048282266,0.002321262766945218,0.5533890436397401,40.0,60.0,0.5097493036211699,0.026462395543175487,199.0,0.10433070866141732,0.1269028871391076,4.374453193350831e-05,2.0,0.3757332195174139
3145,141821.0,7215.0,Maassluis,927.0,3145.0,6850.0,0.4927007299270073,0.5072992700729927,0.16642335766423358,0.1145985401459854,0.23868613138686132,0.24014598540145984,0.24087591240875914,0.9956204379562044,0.00145985401459854,0.00291970802919708,0.43503649635036495,0.31208053691275167,0.337248322147651,0.06543624161073826,0.2802013422818792,2.3,2990.0,0.0,0.028428093645484948,0.637123745819398,0.008361204013377926,0.01839464882943144,0.023411371237458192,0.23745819397993312,0.046822742474916385,0.540133779264214,60.0,40.0,0.2826086956521739,0.03177257525083612,236.0,0.06277372262773723,0.26467153284671535,0.00029197080291970805,1.0,1.02285201091692
3056,138542.0,7048.0,Rotterdam,872.0,3056.0,3440.0,0.49709302325581395,0.502906976744186,0.19622093023255813,0.12936046511627908,0.20348837209302326,0.3633720930232558,0.10755813953488372,0.9912790697674418,0.0029069767441860465,0.005813953488372093,0.38808139534883723,0.2247191011235955,0.26591760299625467,0.10486891385767791,0.4044943820224719,2.6,1300.0,0.24615384615384617,0.026923076923076925,0.007692307692307693,0.026923076923076925,0.007692307692307693,0.6653846153846154,0.015384615384615385,0.0,0.11538461538461539,80.0,20.0,0.18846153846153846,0.03076923076923077,358.0,0.04941860465116279,0.2561046511627907,0.0011627906976744186,4.0,1.6709771829755624
3116,136274.0,6932.0,Schiedam,906.0,3116.0,3260.0,0.504601226993865,0.495398773006135,0.15950920245398773,0.10122699386503067,0.23006134969325154,0.29754601226993865,0.21012269938650308,0.9938650306748467,0.003067484662576687,0.003067484662576687,0.4493865030674847,0.36177474402730375,0.310580204778157,0.051194539249146756,0.2696245733788396,2.2,1565.0,0.597444089456869,0.02875399361022364,0.05750798722044728,0.08306709265175719,0.051118210862619806,0.12140575079872204,0.02875399361022364,0.025559105431309903,0.6038338658146964,70.0,30.0,0.019169329073482427,0.12779552715654952,320.0,0.03987730061349693,1.019631901840491,0.00030674846625766873,4.0,1.5685119616539445
3291,134897.0,6862.0,Hoeksche Waard,1001.0,3291.0,7840.0,0.492984693877551,0.5070153061224489,0.12818877551020408,0.12244897959183673,0.1951530612244898,0.32589285714285715,0.22767857142857142,0.9987244897959183,0.0012755102040816326,0.0,0.43686224489795916,0.2846715328467153,0.362043795620438,0.06715328467153285,0.2832116788321168,2.3,3505.0,0.15691868758915833,0.10984308131241084,0.26105563480741795,0.15121255349500715,0.09843081312410841,0.1326676176890157,0.06847360912981455,0.021398002853067047,0.17261055634807418,70.0,30.0,0.2653352353780314,0.029957203994293864,247.0,0.05357142857142857,0.08724489795918368,0.0005102040816326531,1.0,1.1302453784712319
3077,132765.0,6754.0,Rotterdam,889.0,3077.0,18255.0,0.49821966584497396,0.5015064365927143,0.1848808545603944,0.12900575184880855,0.2818405916187346,0.28375787455491647,0.12024102985483429,0.9967132292522597,0.0005477951246233908,0.002738975623116954,0.4322103533278554,0.3517110266159696,0.23827629911280102,0.1520912547528517,0.2503168567807351,2.2,7480.0,0.07085561497326204,0.02874331550802139,0.0006684491978609625,0.4859625668449198,0.22994652406417113,0.14906417112299467,0.03409090909090909,0.0,0.4899732620320856,50.0,50.0,0.3803475935828877,0.029411764705882353,191.0,0.1021637907422624,0.12078882497945768,0.00010955902492467817,2.0,0.4537155036940459
3071,131487.0,6689.0,Rotterdam,883.0,3071.0,19700.0,0.4939086294416244,0.5060913705583756,0.17715736040609137,0.1218274111675127,0.31040609137055836,0.2614213197969543,0.12918781725888326,0.9964467005076142,0.0005076142131979696,0.003045685279187817,0.48959390862944163,0.46604458268532917,0.1933644375324002,0.1368584758942457,0.19232763089683774,2.0,9175.0,0.23596730245231606,0.03923705722070845,0.0,0.23814713896457765,0.14713896457765668,0.27084468664850136,0.037057220708446865,0.03106267029972752,0.9476839237057221,30.0,70.0,0.6114441416893733,0.03760217983651226,232.0,0.14441624365482233,0.22847715736040608,5.076142131979695e-05,2.0,0.32103904601805644
